Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCN19,OUT027,5074.448019391245
FDK56,OUT027,5065.59197909745
FDK58,OUT017,1649.6859888075267
NCJ42,OUT035,1678.0364946673583
FDZ34,OUT027,5287.686256919589
FDA52,OUT018,2636.097103795438
NCR29,OUT013,944.493544286529
FDT48,OUT035,3071.816639975348
DRJ51,OUT019,608.6502243945375
NCS54,OUT046,2902.65663270996
FDV01,OUT035,2456.4816704565264
DRG51,OUT027,4087.381192285997
NCG42,OUT013,2139.8778767081476
FDA51,OUT049,1906.949908199585
FDV19,OUT010,444.2168464806904
NCT18,OUT045,3201.8919199910342
NCS41,OUT045,3143.6336271380264
FDO03,OUT046,3964.9968883067436
FDL12,OUT010,181.2131902778706
FDY37,OUT010,348.2081827277585
FDI58,OUT049,1426.496112224635
FDT28,OUT018,2233.817924870592
NCC42,OUT010,405.7090508538488
FDO01,OUT017,2087.2009203422685
FDJ02,OUT013,2436.98720489049
FDQ04,OUT018,588.9244414370611
DRL47,OUT013,2081.2367108418634
FDZ32,OUT035,1669.1804543735636
FDC35,OUT035,3424.7742806668707
FDX14,OUT045,1060.2318072575115
FDZ35,OUT013,1658.5420291013213
FDL14,OUT013,2448.019160948299
FDO04,OUT049,944.493544286529
DRK11,OUT017,2445.8432451842846
FDB44,OUT018,3153.7166374139247
FDZ50,OUT049,3143.6336271380264
FDI12,OUT027,2483.782734537377
FDU43,OUT017,3781.4837735411847
FDD58,OUT010,388.0150824102118
FDB27,OUT017,3143.6336271380264
FDB04,OUT018,1224.0157484346091
NCO17,OUT013,1915.8059484933797
FDL12,OUT017,944.493544286529
DRJ13,OUT049,2602.6319538187277
FDD57,OUT045,1546.2439349881388
FDW19,OUT035,1747.3757507372407
DRD27,OUT018,1491.6789146882613
FDH27,OUT027,3733.2266788133475
NCW30,OUT027,6259.455055943762
FDR40,OUT018,1137.4380180211544
FDG05,OUT013,2498.6439036208612
NCY41,OUT019,56.85949929298972
FDI38,OUT018,3966.515278749588
FDR20,OUT046,746.931515556327
FDE09,OUT017,1658.5420291013213
FDN50,OUT019,388.0150824102118
DRF27,OUT045,2436.98720489049
DRF51,OUT013,734.2402486231003
NCO02,OUT019,272.28212814054564
FDB51,OUT027,1706.0697019231056
FDJ50,OUT013,897.697238372441
FDN52,OUT013,1382.0228225538744
FDX14,OUT013,1286.5890518466251
FDT27,OUT019,608.6502243945375
FDV10,OUT013,746.931515556327
FDU33,OUT046,759.1162005530146
FDU58,OUT046,3143.6336271380264
NCP42,OUT027,5074.448019391245
FDL51,OUT027,5413.785027688866
DRH15,OUT027,1218.580337966426
FDU16,OUT017,1382.0228225538744
FDW15,OUT017,2436.98720489049
FDQ44,OUT045,2081.2367108418634
NCI06,OUT027,4634.488179458764
DRK23,OUT019,541.8010208439744
FDC28,OUT035,1669.1804543735636
NCY17,OUT019,78.40680652001085
NCV05,OUT018,2233.817924870592
FDM34,OUT019,405.7090508538488
DRD60,OUT027,5123.850271950459
FDT38,OUT046,1382.0228225538744
FDQ57,OUT018,2233.817924870592
FDE59,OUT027,1120.3144060783532
NCM43,OUT046,2611.4879941125223
DRI51,OUT049,2893.8005924161653
NCG30,OUT017,2081.2367108418634
NCK54,OUT035,1926.444373765622
FDQ16,OUT019,390.43545852976786
FDI36,OUT013,3143.6336271380264
FDX16,OUT027,3733.2266788133475
FDA34,OUT046,2902.65663270996
FDJ48,OUT018,3551.152794350382
FDU47,OUT035,2159.372342274184
FDS39,OUT046,2148.7339170019422
FDD11,OUT046,3959.968823038938
FDM16,OUT027,1924.6605724756723
FDU56,OUT018,2941.0399853048366
FDQ32,OUT017,2081.2367108418634
DRK35,OUT013,746.931515556327
FDA58,OUT049,3299.452706399812
DRG48,OUT019,348.2081827277585
FDT59,OUT010,630.7687584133735
FDQ31,OUT019,413.52194500135965
FDS51,OUT018,892.9373814017822
FDW32,OUT027,2255.690417478333
FDI15,OUT027,4958.0110959728145
NCV30,OUT017,959.8755176583728
DRG25,OUT049,3528.1575299314436
FDT02,OUT013,734.2402486231003
FDO33,OUT027,3019.764419556127
FDP38,OUT035,834.3397105162315
FDZ45,OUT035,3163.128092704063
NCA54,OUT027,4634.488179458764
FDU33,OUT017,814.8452449501947
FDN58,OUT017,3823.0887809857136
FDI05,OUT045,1187.073061340177
FDM57,OUT019,416.7357767225582
NCS42,OUT027,2483.782734537377
FDB57,OUT045,3500.629376259996
FDC03,OUT045,3143.6336271380264
FDZ58,OUT013,2081.2367108418634
NCK29,OUT045,2081.2367108418634
NCR53,OUT045,3678.511573566853
FDE26,OUT027,3733.2266788133475
FDU52,OUT049,2436.98720489049
FDE41,OUT027,2218.292853634773
FDU38,OUT018,2882.781692451829
FDA52,OUT017,2893.8005924161653
FDW46,OUT046,1050.9444555210482
DRI59,OUT035,3728.98061344552
FDT38,OUT035,1401.5172881199114
FDL33,OUT018,2882.781692451829
FDQ01,OUT027,5952.096114772796
FDJ08,OUT046,3143.6336271380264
FDQ47,OUT049,734.2402486231003
NCZ18,OUT013,4582.7891898316775
FDE29,OUT017,959.8755176583728
FDF10,OUT027,3733.2266788133475
FDC48,OUT049,1353.481299004109
FDY58,OUT013,3823.0887809857136
NCX30,OUT010,753.4938332546608
FDV11,OUT013,2893.8005924161653
FDT46,OUT046,814.8452449501947
DRD01,OUT019,165.83121690602687
FDQ11,OUT013,3588.8161740829996
NCM41,OUT017,1426.496112224635
NCC55,OUT013,734.2402486231003
FDG45,OUT027,5527.618884899823
NCQ54,OUT049,2808.0628155618306
FDM34,OUT045,2139.8778767081476
FDD17,OUT019,630.7687584133735
FDN38,OUT027,5995.510446686884
FDB53,OUT018,2242.6739651643866
NCL06,OUT035,4013.6902499045177
NCV18,OUT019,826.1525806672114
FDX25,OUT013,3210.747960284829
FDB39,OUT046,944.493544286529
FDC33,OUT049,3143.6336271380264
NCO14,OUT018,601.1091264337487
FDA58,OUT027,5453.5066503163525
NCQ02,OUT017,3152.489667431821
NCR53,OUT017,3800.9702469668778
FDN52,OUT046,1382.0228225538744
FDG26,OUT046,3971.5906153757937
FDE23,OUT027,1338.8320250585227
DRI37,OUT013,959.8755176583728
DRH37,OUT018,2572.4979870901707
FDO01,OUT035,2048.05422004202
FDK45,OUT049,1906.949908199585
FDP23,OUT049,3427.39834911967
FDM33,OUT035,3424.7742806668707
FDD36,OUT017,2009.6761064454363
FDL56,OUT017,1382.0228225538744
FDT27,OUT010,608.6502243945375
FDG52,OUT017,759.1162005530146
NCL42,OUT035,3958.831306772896
DRJ24,OUT046,3143.6336271380264
FDV38,OUT046,888.8411980786464
FDT35,OUT045,2799.206775268036
FDY51,OUT045,3405.279815100834
FDC37,OUT017,1649.6859888075267
NCP43,OUT013,2893.8005924161653
FDO33,OUT045,1906.949908199585
FDW04,OUT018,1936.708596688247
NCC31,OUT046,2445.8432451842846
FDK22,OUT049,3427.39834911967
FDJ50,OUT017,953.3495845803236
FDV13,OUT017,1410.9881473995717
DRL60,OUT017,2436.98720489049
FDW03,OUT017,1649.6859888075267
FDY27,OUT035,2913.295057982202
FDB39,OUT027,1706.0697019231056
FDU59,OUT045,2602.6319538187277
FDZ57,OUT049,2148.7339170019422
FDO21,OUT049,3415.77630303933
FDS43,OUT018,2891.6377327456235
FDU28,OUT010,506.9310404602398
FDC51,OUT010,412.13151293236933
FDW16,OUT010,429.02990982642285
FDP32,OUT010,421.4632404042411
FDB60,OUT019,506.9310404602398
NCQ30,OUT046,2000.8200661516416
FDD26,OUT049,3143.6336271380264
FDI44,OUT045,1286.5890518466251
DRH23,OUT046,944.493544286529
FDO44,OUT046,1727.8812851712037
FDG04,OUT046,3152.489667431821
FDM32,OUT027,2492.6387748311718
FDM09,OUT013,2799.206775268036
FDZ47,OUT013,1588.1529921478527
FDM40,OUT027,3211.7517897844027
FDY48,OUT017,1649.6859888075267
NCM30,OUT045,746.931515556327
FDX36,OUT010,566.5372936021193
DRF03,OUT017,746.931515556327
FDN51,OUT049,3980.4466556695884
FDM57,OUT049,1344.6252587103143
FDB35,OUT049,1537.3878946943441
FDY13,OUT027,2218.292853634773
FDA37,OUT017,2081.2367108418634
NCX53,OUT017,2148.7339170019422
FDD59,OUT018,1128.5819777273598
FDX10,OUT019,13.639128590730763
FDC03,OUT018,2882.781692451829
FDW43,OUT035,3728.98061344552
FDW10,OUT046,3120.5595467922717
FDY14,OUT027,6396.376398831249
FDV43,OUT045,814.8452449501947
FDO40,OUT013,2436.98720489049
FDP46,OUT027,2483.782734537377
NCE43,OUT019,426.25003638200207
FDD05,OUT035,2029.1705720114733
FDJ60,OUT010,426.25003638200207
DRE27,OUT018,1379.3808205750788
FDO11,OUT035,5163.724546548725
DRG11,OUT027,2625.8294903024207
FDK33,OUT010,577.2376919969918
DRM23,OUT045,2799.206775268036
FDJ02,OUT027,3733.2266788133475
NCZ05,OUT045,1649.6859888075267
NCL30,OUT013,2081.2367108418634
FDZ19,OUT018,2627.2410635016436
FDM45,OUT049,2081.2367108418634
FDO36,OUT046,2902.65663270996
NCK31,OUT045,814.8452449501947
DRJ37,OUT045,2436.98720489049
FDP24,OUT018,1797.6507861317436
FDF46,OUT013,1906.949908199585
FDX46,OUT019,165.83121690602687
NCL18,OUT045,3143.6336271380264
FDJ26,OUT013,3405.279815100834
FDJ07,OUT045,1915.8059484933797
FDY15,OUT013,2436.98720489049
DRG01,OUT045,1187.073061340177
FDF58,OUT045,1059.8004958148429
FDZ14,OUT019,403.2754726385747
FDP31,OUT049,989.4114588613745
FDH45,OUT013,746.931515556327
FDA09,OUT010,454.5076237608313
FDW31,OUT035,3163.128092704063
FDA57,OUT046,746.931515556327
NCE55,OUT035,2913.295057982202
FDC17,OUT019,568.3816517031971
FDC59,OUT013,1050.9444555210482
FDA22,OUT013,2799.206775268036
FDK52,OUT035,3698.0060391328893
NCM26,OUT046,2445.8432451842846
NCT53,OUT035,2818.7012408340725
FDW45,OUT018,2233.817924870592
NCI18,OUT035,3616.7876664237983
FDE38,OUT018,2498.354035789607
FDF08,OUT019,413.52194500135965
FDY58,OUT010,630.7687584133735
FDF58,OUT019,281.1381684343403
FDX39,OUT017,3477.0961747105284
FDB44,OUT049,3485.952215004323
FDF28,OUT013,2081.2367108418634
FDE39,OUT013,1906.949908199585
FDT37,OUT018,3583.4065685193164
FDZ45,OUT017,3143.6336271380264
FDO40,OUT035,2456.4816704565264
FDM57,OUT027,2255.690417478333
DRG36,OUT017,2893.8005924161653
FDY36,OUT010,281.1381684343403
DRL60,OUT027,3733.2266788133475
FDS25,OUT019,371.14315187360035
DRF49,OUT027,3019.764419556127
FDP16,OUT045,3939.3368412068594
FDS60,OUT049,2832.2675957564916
FDU15,OUT027,1133.0056730115796
FDK43,OUT046,2081.2367108418634
FDN25,OUT046,944.493544286529
FDE53,OUT049,1649.6859888075267
FDB22,OUT013,2448.019160948299
FDE39,OUT017,2000.8200661516416
FDX35,OUT035,3820.4647125329143
NCG54,OUT049,2799.206775268036
FDH27,OUT035,2456.4816704565264
NCK42,OUT013,3436.2543894134647
FDS25,OUT049,1649.6859888075267
FDI10,OUT018,2627.2410635016436
FDU35,OUT035,1669.1804543735636
FDI04,OUT017,3143.6336271380264
DRK23,OUT035,4341.426580993685
FDB53,OUT019,407.4735658353978
FDY02,OUT049,3972.0772503196454
FDM60,OUT035,766.4259811223639
NCJ31,OUT010,722.5192589420302
DRP35,OUT017,2081.2367108418634
NCQ30,OUT018,1878.0674308219627
DRL11,OUT010,444.2168464806904
FDU01,OUT013,3152.489667431821
FDR39,OUT035,2913.295057982202
FDO08,OUT046,2701.523315809505
FDC02,OUT045,4718.424885271504
NCZ29,OUT035,2100.7311764079
FDF29,OUT010,405.7090508538488
FDZ23,OUT017,3143.6336271380264
NCU53,OUT018,2498.354035789607
NCW30,OUT013,3980.4466556695884
NCM26,OUT027,3742.082719107142
FDV50,OUT027,3214.6622947398682
FDW15,OUT049,2436.98720489049
FDI35,OUT027,5123.850271950459
FDO11,OUT017,5144.2300809826875
FDN48,OUT046,1426.496112224635
NCA17,OUT049,2436.98720489049
NCN54,OUT013,1295.4450921404198
FDP22,OUT013,814.8452449501947
NCB54,OUT035,2100.7311764079
FDD08,OUT045,734.2402486231003
DRM48,OUT010,56.85949929298972
FDG41,OUT027,2749.514119564953
FDE44,OUT027,1338.8320250585227
FDE26,OUT035,2456.4816704565264
NCS38,OUT013,1915.8059484933797
NCJ54,OUT018,3412.5065436305968
FDI40,OUT019,377.3583843342167
FDN45,OUT018,3259.0732959179413
FDU43,OUT046,3891.6078784167776
FDI04,OUT010,506.9310404602398
NCC07,OUT018,1491.6789146882613
NCC07,OUT019,377.3583843342167
NCD18,OUT045,3823.0887809857136
FDU55,OUT035,4493.872567821472
FDX59,OUT035,753.7347141891372
FDR52,OUT049,3143.6336271380264
NCP17,OUT013,1050.9444555210482
FDQ32,OUT045,2081.2367108418634
NCT17,OUT049,3143.6336271380264
FDO10,OUT049,953.3495845803236
FDE32,OUT049,672.7072519634264
FDN44,OUT045,2611.4879941125223
FDH02,OUT035,1439.3386532594034
FDK60,OUT013,1649.6859888075267
FDS24,OUT019,407.64656973652495
FDL03,OUT010,557.6678277366206
FDB46,OUT027,5391.666493670029
FDO48,OUT049,3700.6301075856886
FDZ39,OUT049,1658.5420291013213
FDT02,OUT027,1129.1704463721478
FDC50,OUT013,1537.3878946943441
FDP39,OUT035,834.3397105162315
DRG15,OUT018,801.8684435391074
FDP10,OUT018,1491.6789146882613
FDF53,OUT027,5123.850271950459
FDN34,OUT045,2799.206775268036
FDK02,OUT045,2081.2367108418634
FDC23,OUT045,2902.65663270996
FDJ10,OUT019,405.7090508538488
FDE53,OUT035,1669.1804543735636
FDR25,OUT035,4568.507273343473
FDW50,OUT046,2580.8691601511937
FDS09,OUT049,814.8452449501947
FDW49,OUT010,454.5076237608313
FDU51,OUT046,3004.902677738838
FDF28,OUT018,1878.0674308219627
NCY30,OUT018,2627.2410635016436
FDD44,OUT045,4338.721950880476
FDX09,OUT017,2893.8005924161653
NCF30,OUT013,2081.2367108418634
FDZ50,OUT019,506.9310404602398
FDW37,OUT013,1419.8441876933664
FDD11,OUT049,3851.033497417812
DRH39,OUT018,967.5329905612379
FDA36,OUT049,3152.489667431821
NCG43,OUT049,1426.496112224635
FDF02,OUT035,1669.1804543735636
FDP57,OUT027,2625.8294903024207
NCE42,OUT017,3770.4118246198345
NCR38,OUT027,5952.096114772796
FDP03,OUT019,403.2754726385747
FDO51,OUT035,766.4259811223639
NCQ42,OUT046,2081.2367108418634
NCM41,OUT046,1410.9881473995717
FDH48,OUT027,2255.690417478333
DRF60,OUT046,3856.722037451801
FDJ27,OUT035,1669.1804543735636
FDQ14,OUT013,2436.98720489049
FDN27,OUT017,1854.2729518337057
NCQ02,OUT046,3152.489667431821
FDJ33,OUT049,2081.2367108418634
FDP07,OUT027,5065.59197909745
DRE01,OUT049,3917.2183071880236
FDU36,OUT045,1649.6859888075267
FDL28,OUT017,3823.0887809857136
NCX53,OUT046,2148.7339170019422
FDZ39,OUT013,1658.5420291013213
NCP42,OUT013,3152.489667431821
FDJ14,OUT035,1364.1197242763512
FDK04,OUT049,944.493544286529
NCC19,OUT017,3143.6336271380264
FDS09,OUT018,674.311379812903
FDZ02,OUT046,1649.6859888075267
FDD35,OUT018,1878.0674308219627
NCY42,OUT017,2445.8432451842846
FDB05,OUT045,3917.2183071880236
FDF20,OUT035,3163.128092704063
NCO41,OUT018,1388.2368608688735
FDC40,OUT027,2218.292853634773
FDV58,OUT045,3082.1006304783527
FDZ57,OUT045,2139.8778767081476
DRM35,OUT046,2893.8005924161653
DRN36,OUT018,1379.3808205750788
FDQ13,OUT046,1353.481299004109
DRO35,OUT010,415.01386728707575
NCD43,OUT035,1678.0364946673583
FDA51,OUT018,1732.5134011884816
NCX17,OUT027,5921.390934417329
NCZ17,OUT049,746.931515556327
FDR11,OUT027,4078.525151992202
FDW34,OUT049,3939.3368412068594
FDN50,OUT017,1426.496112224635
FDS09,OUT046,814.8452449501947
FDS48,OUT018,2233.817924870592
FDL44,OUT049,2611.4879941125223
DRF48,OUT018,2882.781692451829
FDA14,OUT018,2242.6739651643866
NCD30,OUT049,1537.3878946943441
FDI16,OUT017,832.3184539321687
NCG06,OUT035,3991.0850809418303
DRZ24,OUT035,2020.3145317176786
NCS17,OUT045,1537.3878946943441
FDB37,OUT045,3948.192881500654
FDE10,OUT035,2159.372342274184
FDC57,OUT045,3143.6336271380264
FDM12,OUT018,2882.781692451829
FDE24,OUT049,2139.8778767081476
FDW22,OUT045,3427.39834911967
DRD01,OUT027,1457.9761302636334
NCZ18,OUT027,6466.249819181283
FDN49,OUT045,746.931515556327
FDR22,OUT035,1935.3004140594167
FDV08,OUT019,78.40680652001085
FDY39,OUT046,3143.6336271380264
FDV36,OUT049,2081.2367108418634
FDO60,OUT045,814.8452449501947
FDU04,OUT027,3223.518335033663
FDR20,OUT027,1338.8320250585227
FDW19,OUT019,371.14315187360035
FDU40,OUT049,3082.1006304783527
FDK15,OUT045,1537.3878946943441
DRF15,OUT035,2456.4816704565264
FDQ25,OUT017,2893.8005924161653
FDI48,OUT019,181.03452362253418
FDS49,OUT046,1286.5890518466251
FDV22,OUT046,2507.499943914656
NCV42,OUT046,1649.6859888075267
FDX26,OUT046,3143.6336271380264
FDI33,OUT018,1252.9810732803064
FDZ14,OUT049,2081.2367108418634
FDG10,OUT013,953.3495845803236
FDM38,OUT018,656.8381708309288
FDG26,OUT027,6017.628980705721
FDH46,OUT035,1669.1804543735636
FDN13,OUT018,1491.6789146882613
FDU57,OUT035,2456.4816704565264
NCI06,OUT046,2893.8005924161653
FDM38,OUT045,888.8411980786464
NCG42,OUT010,421.4632404042411
FDL39,OUT045,2718.1135270437317
FDT31,OUT019,515.7870807540343
FDV59,OUT013,3427.39834911967
FDB49,OUT035,1669.1804543735636
FDD58,OUT049,1649.6859888075267
DRN59,OUT046,814.8452449501947
FDX48,OUT049,2436.98720489049
FDQ11,OUT049,3588.8161740829996
FDY12,OUT049,888.8411980786464
FDQ11,OUT045,3588.8161740829996
DRI11,OUT017,1906.949908199585
FDY32,OUT027,4078.525151992202
FDS51,OUT045,959.8755176583728
FDR19,OUT010,348.2081827277585
DRB13,OUT018,2891.6377327456235
FDS21,OUT035,988.2260235182043
FDQ40,OUT045,2893.8005924161653
NCE55,OUT013,2893.8005924161653
FDX43,OUT027,4343.825799964666
FDS12,OUT049,2081.2367108418634
DRK01,OUT027,2513.531396189238
FDN25,OUT017,944.493544286529
FDB60,OUT046,3143.6336271380264
FDQ13,OUT017,1353.481299004109
DRK13,OUT045,3143.6336271380264
DRF25,OUT018,576.2331745038347
NCD42,OUT019,78.40680652001085
FDW25,OUT045,1382.0228225538744
NCV29,OUT027,4643.344219752558
NCK42,OUT035,3455.748854979501
DRJ13,OUT027,4078.525151992202
DRD15,OUT017,3823.0887809857136
FDM27,OUT045,2448.019160948299
FDZ50,OUT018,2882.781692451829
FDC04,OUT046,3939.3368412068594
FDF50,OUT049,3152.489667431821
FDP15,OUT045,4136.186184755625
FDK46,OUT035,3991.0850809418303
FDZ56,OUT018,2572.4979870901707
FDY60,OUT049,2148.7339170019422
FDB10,OUT035,3876.2165030178376
FDR57,OUT045,2456.8752012420937
FDU58,OUT049,3143.6336271380264
FDH02,OUT046,1419.8441876933664
FDP48,OUT013,3201.8919199910342
FDI46,OUT035,3549.8321732580935
FDW56,OUT013,4417.737112185968
NCM19,OUT010,423.8699075808704
FDS50,OUT027,5332.09860024943
FDK24,OUT013,759.1162005530146
FDO36,OUT017,2893.8005924161653
FDK45,OUT027,3019.764419556127
NCL05,OUT045,767.9722408468092
FDL32,OUT018,1732.5134011884816
FDA28,OUT049,2081.2367108418634
FDY36,OUT018,911.0807734320401
FDP32,OUT018,1878.0674308219627
FDL50,OUT046,2081.2367108418634
DRC24,OUT049,2436.98720489049
NCS18,OUT017,1649.6859888075267
FDD16,OUT017,1187.073061340177
NCV18,OUT013,1635.4627846742414
FDX07,OUT046,3152.489667431821
NCZ05,OUT027,2625.8294903024207
NCI31,OUT013,734.2402486231003
FDK14,OUT049,1344.6252587103143
NCR06,OUT045,755.7875558501216
NCF54,OUT049,2893.8005924161653
DRG23,OUT010,407.4735658353978
FDD53,OUT046,746.931515556327
NCM31,OUT027,3211.7517897844027
FDT16,OUT017,4585.103076264234
FDR40,OUT035,1314.9395577064568
DRG25,OUT017,3528.1575299314436
FDT10,OUT035,979.3699832244097
FDY32,OUT013,2602.6319538187277
FDN50,OUT035,1445.990577790672
FDZ35,OUT019,377.3583843342167
NCP54,OUT045,2081.2367108418634
NCD07,OUT035,1926.444373765622
FDS02,OUT018,2891.6377327456235
DRN59,OUT018,656.8381708309288
DRB24,OUT013,2456.8752012420937
FDP37,OUT027,3214.6622947398682
DRB01,OUT018,2132.9811445389255
FDR47,OUT046,3143.6336271380264
NCM31,OUT010,416.61456135666975
NCF06,OUT027,5683.0254353780865
NCV17,OUT027,3220.6078300781974
FDS10,OUT049,2893.8005924161653
FDN52,OUT035,1401.5172881199114
FDZ48,OUT013,1906.949908199585
FDJ48,OUT049,3971.5906153757937
DRB13,OUT027,5074.448019391245
FDV59,OUT017,3427.39834911967
FDL32,OUT035,1747.3757507372407
FDZ12,OUT035,2159.372342274184
NCR06,OUT027,1141.8617133053742
FDP51,OUT017,2000.8200661516416
FDY22,OUT013,2139.8778767081476
FDZ38,OUT049,3466.52744577051
NCO54,OUT035,972.8440501463605
FDR23,OUT035,2913.295057982202
FDM38,OUT049,944.493544286529
FDS25,OUT013,1906.949908199585
FDZ22,OUT013,1344.6252587103143
FDZ20,OUT019,882.1635191631908
FDD45,OUT010,388.0150824102118
FDN03,OUT049,3980.4466556695884
NCW30,OUT046,3980.4466556695884
FDY24,OUT027,1706.0697019231056
FDJ26,OUT019,546.2631176843612
FDM15,OUT049,2445.8432451842846
NCW54,OUT027,1706.0697019231056
FDA23,OUT045,1649.6859888075267
FDA39,OUT019,78.40680652001085
FDZ12,OUT017,2436.98720489049
NCB42,OUT046,1915.8059484933797
FDL16,OUT046,814.8452449501947
FDO24,OUT019,453.072886774485
NCP42,OUT046,3152.489667431821
FDR19,OUT018,2233.817924870592
DRL01,OUT045,4520.860739065855
FDV37,OUT046,3143.6336271380264
FDI41,OUT010,407.4735658353978
FDF58,OUT049,968.7315579521675
NCF43,OUT018,1936.708596688247
FDN02,OUT049,3477.0961747105284
NCP41,OUT035,1678.0364946673583
NCY17,OUT027,1218.580337966426
FDL58,OUT027,5023.54396190574
NCA30,OUT027,5065.59197909745
FDE46,OUT018,2242.6739651643866
FDY38,OUT035,3820.4647125329143
NCH29,OUT027,2513.531396189238
FDO20,OUT045,3933.567050563404
FDP44,OUT018,1491.6789146882613
FDM02,OUT027,2483.782734537377
FDJ14,OUT027,2218.292853634773
FDH04,OUT010,422.3779852951543
DRK23,OUT046,4321.932115427648
NCW05,OUT046,1854.833508805067
FDF12,OUT049,2436.98720489049
FDL51,OUT019,546.2631176843612
FDN03,OUT018,3592.262608813111
DRJ37,OUT049,2436.98720489049
FDM12,OUT019,506.9310404602398
FDA16,OUT045,3491.7733359662016
NCB07,OUT017,3143.6336271380264
NCI17,OUT019,388.0150824102118
FDR51,OUT046,2436.98720489049
FDJ55,OUT045,3709.4861478794833
NCZ17,OUT013,746.931515556327
FDU25,OUT013,959.8755176583728
NCG18,OUT045,1658.5420291013213
DRM11,OUT017,3971.5906153757937
FDH16,OUT035,1445.990577790672
FDZ04,OUT018,801.8684435391074
NCX53,OUT035,2168.2283825679788
FDX38,OUT027,1347.6880653523174
FDX09,OUT046,2893.8005924161653
NCW05,OUT018,1696.8264346858016
NCS41,OUT017,3143.6336271380264
FDI26,OUT046,2893.8005924161653
NCZ41,OUT027,3214.6622947398682
NCK06,OUT046,2090.092751135658
FDX23,OUT027,2513.531396189238
NCA42,OUT046,2498.6439036208612
FDC20,OUT049,944.493544286529
DRC49,OUT018,2233.817924870592
FDX01,OUT013,1906.949908199585
FDC08,OUT045,3678.511573566853
FDC02,OUT017,4695.819716308816
FDK10,OUT045,2893.8005924161653
DRC24,OUT013,2436.98720489049
FDW16,OUT019,429.02990982642285
NCU06,OUT018,3381.5319693179663
DRA59,OUT045,3143.6336271380264
FDR24,OUT019,413.52194500135965
DRL35,OUT018,597.7804817308557
FDA49,OUT013,1382.0228225538744
NCC55,OUT046,734.2402486231003
DRD24,OUT019,416.61456135666975
NCE55,OUT049,2893.8005924161653
FDT33,OUT045,2808.0628155618306
NCT53,OUT013,2701.523315809505
FDS26,OUT046,4182.442116301198
FDL22,OUT018,1252.9810732803064
FDP44,OUT017,1649.6859888075267
FDC52,OUT018,2242.6739651643866
FDI53,OUT010,444.2168464806904
FDZ23,OUT046,3143.6336271380264
NCT18,OUT013,3201.8919199910342
FDR13,OUT046,1906.949908199585
FDB09,OUT010,403.2754726385747
FDZ60,OUT013,1649.6859888075267
FDB11,OUT046,3700.6301075856886
FDC10,OUT018,1797.6507861317436
FDW56,OUT035,4396.637812402534
FDK14,OUT027,2227.1488939285678
DRE27,OUT027,2513.531396189238
FDA38,OUT017,3939.3368412068594
FDT11,OUT045,3143.6336271380264
FDP15,OUT035,4155.680650321662
FDV27,OUT035,1401.5172881199114
FDS36,OUT027,2625.8294903024207
FDY40,OUT027,1338.8320250585227
NCF19,OUT049,814.8452449501947
FDF53,OUT045,3140.3589233313605
FDS14,OUT027,3794.883377543719
FDE56,OUT046,1050.9444555210482
FDZ19,OUT035,2913.295057982202
FDZ46,OUT013,1906.949908199585
FDR16,OUT046,4982.6627154985445
FDG29,OUT018,588.9244414370611
NCE30,OUT017,3405.279815100834
FDZ40,OUT046,888.8411980786464
FDG58,OUT018,2244.849880928401
DRH03,OUT013,1537.3878946943441
FDZ47,OUT045,1588.1529921478527
FDV04,OUT018,2180.631359226055
FDZ10,OUT018,1878.0674308219627
FDG46,OUT017,1906.949908199585
NCF07,OUT045,1649.6859888075267
FDY44,OUT035,3163.128092704063
FDB21,OUT013,4004.627037145624
FDS20,OUT035,3221.3863855570708
FDS49,OUT049,1286.5890518466251
FDX55,OUT027,5413.785027688866
NCQ02,OUT018,2891.6377327456235
FDR25,OUT013,3956.0951758993015
DRG39,OUT045,944.493544286529
FDB46,OUT046,3405.279815100834
NCC30,OUT018,2627.2410635016436
FDE58,OUT035,2020.3145317176786
FDC05,OUT019,557.6678277366206
FDY15,OUT046,2498.6439036208612
FDG14,OUT046,2436.98720489049
FDL08,OUT049,3975.702182621189
FDQ47,OUT013,734.2402486231003
FDN12,OUT035,1747.3757507372407
FDW10,OUT013,3120.5595467922717
FDD02,OUT035,1926.444373765622
FDX35,OUT010,608.6502243945375
FDT35,OUT046,2799.206775268036
DRN47,OUT019,470.59922428249575
FDB11,OUT010,566.5372936021193
FDN20,OUT045,2799.206775268036
FDB59,OUT035,3171.9841329978576
FDJ58,OUT045,2893.8005924161653
FDU60,OUT046,2799.206775268036
FDS03,OUT049,1050.9444555210482
FDU40,OUT019,506.9310404602398
DRH15,OUT049,814.8452449501947
FDD04,OUT027,3733.2266788133475
FDQ01,OUT046,3906.057749442869
FDF28,OUT035,2100.7311764079
FDD22,OUT010,415.01386728707575
FDY19,OUT046,1906.949908199585
FDN33,OUT035,1445.990577790672
FDV36,OUT035,2100.7311764079
FDW01,OUT010,407.4735658353978
FDJ28,OUT049,3152.489667431821
FDB17,OUT035,2913.295057982202
FDM40,OUT049,2139.8778767081476
FDV46,OUT045,2148.7339170019422
FDQ44,OUT049,2000.8200661516416
NCD42,OUT046,743.096288916895
DRH37,OUT046,2602.6319538187277
FDR10,OUT018,2408.3187140926243
NCD06,OUT027,1218.580337966426
FDI53,OUT046,2602.6319538187277
